Season,League,Team,Minutes,Goals,Goals Conceded,xG,xG Faced,Non Penalty Shots,Non Penalty Shots Faced,xG/Shot,Opposition xG/Shot,Deep Progressions,Deep Completions,Passes Into Box,Pass OBV,Dribble & Carry OBV,Pressures,Pressures in Opposing Half,Counterpressures,Tackles,Interceptions,Non Aerial Duels,Corners,Non Throw-in Key Passes,Touches in box,Passes,Shots,Shots Outside Box,Box Cross%,Goalkeeper Long Ball%,Cumulative xG,Open Play xG
2020/21,La Liga,Levante UD,3633.0796,1.1395,1.412,0.8941,1.2321,9.4382,11.3952,0.0947,0.1081,39.0908,2.6754,26.9275,0.5527,0.6637,133.523,60.2711,55.5892,0,15.1854,14.1945,4.2856,6.0692,27.5964,441.8895,9.5869,3.7158,0.4093,0.4407,1.0106,0.7499
2020/21,La Liga,Villarreal,3649.1201,1.4798,1.0851,1.1285,0.8813,9.7174,10.0133,0.1161,0.088,45.1588,2.9842,25.6993,0.6638,0.7455,123.1694,56.0847,51.5713,0,11.6164,13.9595,3.9461,6.9304,32.0378,517.2424,10.038,2.8856,0.3925,0.5,1.3797,0.9259
2020/21,La Liga,Eibar,3647.2107,0.7156,1.2831,0.8775,0.9931,10.9316,8.538,0.0802,0.1163,41.5797,2.8377,33.3624,0.7362,0.5265,123.5053,67.2184,53.8192,0,13.8187,14.1395,4.8859,7.1068,28.3284,412.1204,11.1537,4.269,0.5044,0.4139,1.0515,0.6071
2020/21,La Liga,Real Valladolid,3631.7354,0.8425,1.4125,0.7819,1.1264,8.847,11.5729,0.0883,0.0973,34.1489,2.0816,23.592,0.5376,0.6887,146.7067,61.6812,56.0062,0,13.4563,15.3397,3.5933,5.7245,21.4112,379.9753,9.0452,3.395,0.4873,0.3306,0.9372,0.6183
2020/21,La Liga,Huesca,3636.7216,0.8414,1.3116,0.7943,0.96,9.9485,10.3197,0.0798,0.093,34.7208,1.658,26.0096,0.547,0.6682,134.8989,54.0734,48.8269,0,12.3737,15.6899,3.8606,6.6323,23.7329,430.6076,10.0475,3.6626,0.4976,0.4217,0.8719,0.5651
2020/21,La Liga,Cádiz,3673.5096,0.8819,1.4209,0.7351,1.1252,7.3744,10.8778,0.0996,0.1034,26.9252,1.3964,21.7557,0.6559,0.4897,129.0155,45.349,46.5984,0,14.3813,14.9693,3.6504,4.4589,17.2233,292.1593,7.4724,2.7684,0.5484,0.3935,0.8118,0.5037
2020/21,La Liga,Elche,3649.1506,0.8385,1.3564,0.6821,1.2404,6.5604,11.5917,0.1039,0.107,30.1878,1.5784,20.1992,0.4701,0.5004,127.3858,44.5911,49.9431,0,12.8002,14.7486,3.3788,4.168,16.8696,418.0918,6.6344,2.195,0.547,0.4986,0.7401,0.4512
2020/21,La Liga,Osasuna,3626.1542,0.9183,1.1913,0.8046,1.0446,9.2329,10.4242,0.0871,0.1002,35.6162,2.3826,26.2592,0.7983,0.4118,132.264,63.0668,59.6665,0,14.9166,14.1223,2.9039,5.907,25.8124,368.8453,9.3818,3.574,0.4706,0.4814,0.9213,0.579
2020/21,La Liga,Granada,3661.9058,1.1551,1.5975,0.8478,1.0998,8.7741,11.5759,0.0966,0.095,29.3207,2.3102,22.2425,0.6446,0.5043,123.6733,53.0379,52.3989,0,13.4192,13.9845,3.1459,4.7434,22.0213,323.561,8.897,3.8094,0.4176,0.3793,0.9441,0.5943
2022/23,Ligue 1,AS Monaco,3661.8891,1.7204,1.4254,1.2849,1.2129,11.6251,12.4853,0.1105,0.0971,44.3623,4.6697,29.837,0.7855,0.8573,153.0931,76.7063,59.9936,0,17.0321,17.7203,4.0798,7.6927,37.3331,454.6833,11.8217,3.9078,0.383,0.5194,1.4389,1.0582
2022/23,Ligue 1,Toulouse,3663.1959,1.253,1.4004,1.1187,1.2627,11.1296,13.1933,0.1005,0.0957,39.8504,3.0465,26.0674,0.7399,0.7052,152.5962,66.7286,59.0386,0,14.6429,18.0825,4.9137,7.2969,31.4233,472.1369,11.2279,3.2185,0.4269,0.4317,1.1957,0.8072
2022/23,Ligue 1,Paris Saint-Germain,3647.4547,2.196,0.9869,1.725,0.9958,13.9412,10.9802,0.1237,0.0906,59.096,6.292,26.4266,0.7699,1.0577,126.6801,63.5868,50.065,0,12.8555,15.7178,5.0336,9.3517,47.5235,654.1027,14.1139,4.5154,0.2726,0.4354,1.8604,1.4522
2022/23,Ligue 1,Troyes,3660.9186,1.1062,1.9913,0.838,1.6694,9.6615,15.1929,0.0867,0.1098,31.6887,2.5075,18.7821,0.507,0.7352,145.5618,55.3631,53.1997,0,15.4141,15.5616,3.6384,6.5885,24.0923,397.8673,9.7844,3.7859,0.4986,0.3491,0.9343,0.6075
2022/23,Ligue 1,Rennes,3637.3985,1.7072,0.9649,1.395,0.927,13.0395,9.2291,0.1069,0.1004,47.6054,5.0228,25.3367,0.7942,0.8034,135.9872,72.0267,58.616,0,14.1034,15.3901,4.3052,8.4868,39.9103,523.6847,13.1137,4.2063,0.3935,0.4678,1.4532,1.1197
2022/23,Ligue 1,OGC Nice,3632.114,1.1893,0.9168,1.132,0.8997,12.6372,10.977,0.0895,0.0819,42.2976,3.7911,24.9771,0.6209,0.8863,140.9427,65.7633,56.4216,0,16.0072,20.4178,4.7575,8.7469,31.6179,516.5917,12.8107,4.9557,0.4791,0.5301,1.2679,0.9133
2022/23,Ligue 1,Lyon,3655.343,1.6003,1.1572,1.359,0.9462,12.6062,10.2425,0.1078,0.0923,49.6369,5.8845,28.1177,0.7659,0.8559,155.7063,75.391,66.1333,0,17.0134,19.1555,4.5549,8.3713,41.3887,558.8586,12.8031,4.2841,0.3844,0.4373,1.5133,1.0948
2022/23,Ligue 1,Strasbourg,3701.0778,1.2401,1.4347,0.98,1.0925,10.7482,10.1402,0.0911,0.1077,38.2023,3.2828,26.5787,0.6964,0.6773,154.3901,72.1249,57.3643,0,16.2439,17.7759,3.5016,7.0276,30.4938,421.3448,10.9184,4.1339,0.4208,0.3729,1.1133,0.761
2022/23,Ligue 1,Montpellier,3685.6332,1.5872,1.5139,1.0515,1.2447,10.7444,12.5026,0.0978,0.0995,31.7204,1.9046,23.076,0.6177,0.7593,143.1938,58.3129,53.893,0,15.2863,17.1178,4.7617,6.5199,25.2249,396.4936,10.9153,4.0779,0.4783,0.3907,1.1854,0.7819
2022/23,Ligue 1,Lille,3659.0666,1.5987,1.0822,1.4552,0.8513,13.4296,7.9938,0.1083,0.1064,50.3489,5.0176,28.3842,0.7522,0.9444,131.6647,71.7969,54.973,0,12.3474,15.6679,5.3128,9.2728,41.3958,561.0447,13.7248,4.4765,0.4012,0.3575,1.6864,1.1543
2022/23,Ligue 1,Nantes,3647.394,0.9129,1.3571,0.9164,1.0538,11.0051,11.1284,0.0832,0.0946,39.3321,2.9363,26.1803,0.7251,0.6579,136.5276,57.197,49.6464,0,16.3843,19.2466,4.8363,7.2791,28.253,422.858,11.1284,4.5402,0.5466,0.4535,1.0131,0.6698
2022/23,Ligue 1,Angers,3643.8905,0.815,2.0006,0.8653,1.2027,9.0891,11.2873,0.0952,0.1065,38.7525,2.3463,20.7717,0.4469,0.7145,142.2161,63.2785,49.7435,0,13.5843,15.4614,4.0259,6.4217,21.6362,430.3779,9.1879,3.4084,0.4708,0.3575,0.9427,0.6362
2022/23,Ligue 1,Marseille,3657.991,1.6484,0.9841,1.3247,0.8808,13.532,10.4073,0.0978,0.0846,48.7644,5.1667,30.0902,0.7108,0.9076,136.6733,70.0958,60.2789,0,15.082,17.7638,5.1667,8.7835,41.4079,508.1887,13.7042,4.2318,0.4284,0.475,1.4596,1.0211
2022/23,Ligue 1,Clermont Foot,3667.9108,1.1041,1.2023,0.9354,1.1063,9.6921,11.7287,0.0965,0.0943,34.8181,3.1162,21.8871,0.6034,0.7314,138.8801,58.3247,59.6006,0,16.857,17.3232,3.8032,5.8889,26.5737,441.2511,9.9375,3.9014,0.4226,0.4347,1.1277,0.7049
2022/23,Ligue 1,Stade Brestois,3663.8208,1.0808,1.3264,0.8489,1.1351,10.3416,11.8646,0.082,0.0956,35.0044,2.5055,26.3086,0.6729,0.6458,160.7502,65.882,60.0848,0,16.2125,17.6864,4.3724,6.9271,27.414,404.3565,10.5381,3.6601,0.534,0.4718,1.0028,0.6002
2022/23,Ligue 1,Stade de Reims,3668.2022,1.104,1.104,1.2464,1.0982,12.7337,11.8995,0.0978,0.0922,39.9678,3.0423,26.4243,0.7483,0.8178,149.3701,70.7594,58.0747,0,16.1686,17.2482,4.3427,8.5137,31.6013,430.2979,12.93,4.7843,0.4252,0.5044,1.4002,1.0099
2022/23,Ligue 1,AC Ajaccio,3673.75,0.5634,1.8128,0.6083,1.0811,7.6189,10.1177,0.0798,0.1068,30.3776,2.0333,22.5872,0.4942,0.5179,150.443,66.2919,57.9625,0,15.1398,15.6788,3.0867,5.3405,19.9659,372.0285,7.8394,3.0377,0.4587,0.3829,0.7811,0.3849
2022/23,Ligue 1,Lorient,3651.0558,1.2818,1.3064,0.9357,1.3417,9.8601,14.026,0.0948,0.0956,33.7957,2.9333,18.3399,0.5473,0.796,141.37,52.1109,54.428,0,13.8535,17.8715,3.5743,6.4091,26.8935,446.0737,10.008,3.5496,0.3951,0.4116,1.0516,0.7529
2022/23,Ligue 1,Auxerre,3642.8308,0.8647,1.5564,0.8216,1.3153,10.3765,11.6859,0.0791,0.1125,35.3296,2.4459,22.5813,0.6983,0.6159,144.2586,60.2333,56.9474,0,17.4177,17.0718,3.3353,7.1153,25.3237,398.2617,10.5989,4.5459,0.4573,0.4207,0.9958,0.6037
2022/23,Ligue 1,Lens,3666.5105,1.6691,0.7118,1.4179,0.9357,12.8132,9.4994,0.1106,0.0985,49.0684,3.461,29.3085,0.7325,0.8455,128.8691,65.6127,48.6511,0,13.5987,13.1078,4.9829,8.5421,33.8005,519.8212,13.0341,4.0501,0.4639,0.4878,1.591,1.1406
2022/23,Serie A,Juventus,3709.1192,1.3588,0.8007,1.175,0.8254,12.8116,11.2344,0.0917,0.0734,39.5511,2.9117,26.0115,0.7997,0.6939,120.4976,52.6782,47.2187,0,12.1565,14.6315,5.0227,8.7594,31.1556,451.5869,12.9572,4.5374,0.5111,0.498,1.2891,0.7499
2022/23,Serie A,Hellas Verona,3834.5739,0.798,1.4082,0.8048,1.1146,9.9515,13.1201,0.0808,0.0849,30.1363,2.1358,26.2636,0.6714,0.5056,141.3638,56.6581,53.2549,0,12.9088,14.1058,4.1073,6.3605,25.3013,327.4392,9.975,4.2012,0.4182,0.4545,0.8231,0.5505
2022/23,Serie A,Napoli,3680.1664,1.883,0.6847,1.3008,0.674,14.8933,8.9506,0.0873,0.0753,53.8263,4.5242,28.3438,0.8315,0.845,132.0347,72.2902,52.6769,0,12.4722,14.1596,5.5758,10.7848,41.5986,596.1741,15.1379,4.8421,0.4288,0.5818,1.4924,0.9587
2022/23,Serie A,Atalanta,3695.1403,1.6075,1.1691,1.2277,0.9581,12.3973,10.9359,0.099,0.0876,42.2094,4.7738,26.597,0.8272,0.7522,144.0919,68.8553,54.9478,0,14.6625,15.8072,4.7251,8.8413,38.0932,475.2891,12.5922,4.3841,0.4322,0.4446,1.3804,1.0052
2022/23,Serie A,AS Roma,3771.3761,1.1931,0.9068,1.1068,0.6776,11.6456,9.4024,0.095,0.072,34.4118,3.0307,24.5082,0.7494,0.648,131.9438,55.603,48.0143,0,13.0297,16.0127,4.4625,7.7557,30.8322,424.8025,11.8842,4.1284,0.3972,0.5,1.2937,0.7826
2022/23,Serie A,Udinese,3715.8076,1.1383,1.1626,1.0337,1.0276,12.2315,11.0689,0.0845,0.0928,34.5631,4.287,23.8333,0.6887,0.6907,131.834,54.3031,50.8879,0,12.0377,16.0584,4.505,8.1866,33.8122,406.4257,12.2799,5.1105,0.3922,0.4535,1.0716,0.8139
2022/23,Serie A,Sassuolo,3703.8966,1.142,1.4822,0.9394,1.0277,11.6876,11.5904,0.0803,0.0886,40.1172,3.3775,23.8613,0.6938,0.7446,125.7459,63.9542,46.8965,0,11.5904,11.2017,4.3008,8.1643,31.7098,444.7397,11.9306,4.3008,0.4419,0.5469,1.1298,0.8029
2022/23,Serie A,Sampdoria,3722.7317,0.5802,1.7164,0.7441,1.3674,9.2109,14.4813,0.0807,0.0944,31.9845,2.7318,23.7648,0.609,0.4404,130.9602,55.6768,54.9274,0,12.4021,14.6747,3.1428,5.9472,23.5472,400.1335,9.2593,3.5054,0.4465,0.4349,0.782,0.5433
2022/23,Serie A,Lazio,3695.877,1.461,0.7305,1.0544,0.9711,10.4711,11.299,0.1007,0.0859,40.5695,4.3589,23.0121,0.4004,0.7983,131.3761,65.7002,52.7696,0,12.6627,14.002,4.1153,6.9401,29.5383,528.524,10.6659,3.7988,0.3873,0.5877,1.2071,0.8707
2022/23,Serie A,Inter Milan,3689.442,1.7319,1.0245,1.4735,0.7235,15.1974,10.3186,0.0969,0.0701,42.3966,4.4396,32.1268,1.0829,0.6913,114.2123,54.8619,46.2752,0,11.0992,14.5875,5.2203,10.3674,38.0301,518.9321,15.3193,5.3422,0.4791,0.5206,1.5691,1.135
2022/23,Serie A,Fiorentina,3710.2085,1.2856,1.043,1.1758,0.8794,14.6029,8.2475,0.0805,0.1066,46.0405,4.4633,30.8554,0.7434,0.8056,120.7048,66.5622,50.8677,0,10.091,13.6569,5.7004,10.0183,37.9628,466.4939,14.7484,5.3366,0.4889,0.5158,1.2898,0.8429
2022/23,Serie A,Bologna,3716.5813,1.2834,1.1865,0.9308,0.9848,11.7204,11.5267,0.0794,0.0854,37.4618,2.3731,22.3996,0.5553,0.6398,141.057,61.7018,55.5752,0,13.1007,14.8685,3.5112,7.8701,23.9494,499.2572,11.8657,5.3274,0.4259,0.4847,1.0446,0.696
2022/23,Serie A,Torino,3671.4102,1.0295,1.005,1.0263,0.8352,10.9086,10.5163,0.094,0.0794,42.4578,3.4564,24.195,0.6391,0.7446,111.2678,52.68,43.2667,0,13.2619,11.5459,4.2408,8.2121,28.9262,471.4973,10.9576,3.579,0.4549,0.341,1.0647,0.7944
2022/23,Serie A,AC Milan,3726.4394,1.5457,1.0385,1.2224,0.7675,13.2351,9.6848,0.0923,0.0792,41.3719,3.2846,29.1269,0.7279,0.7725,142.2537,65.3787,54.0757,0,12.583,17.0269,4.5163,8.767,33.7882,475.2338,13.3559,4.8786,0.4328,0.5504,1.317,0.9771
2022/23,Serie A,Empoli,3725.4486,0.8938,1.1837,0.9237,1.2137,10.8228,14.7364,0.0853,0.0823,30.9224,2.5366,22.008,0.6656,0.5776,124.1488,51.4568,50.4422,0,11.2093,15.2679,3.9377,6.9575,25.7042,406.4369,10.8711,4.4209,0.4632,0.4106,0.9616,0.623
2022/23,Serie A,Lecce,3729.4115,0.7963,1.11,0.6879,0.8655,9.9425,10.7148,0.0691,0.0807,33.5441,2.2443,25.3873,0.5704,0.6258,148.1976,67.04,52.9708,0,14.0692,16.772,4.1266,6.757,23.5774,346.9045,10.0873,4.3679,0.4562,0.3077,0.8014,0.4953
2022/23,Serie A,Salernitana,3730.2313,1.1581,1.4958,0.7681,1.3056,9.1924,14.1385,0.0835,0.0923,30.4002,1.8336,20.0255,0.5192,0.5918,129.756,52.0423,53.128,0,12.715,14.3556,3.4743,5.9594,19.9773,397.6643,9.2407,4.0292,0.4626,0.3732,0.8059,0.6014
2022/23,Serie A,Spezia,3821.8922,0.7535,1.5306,0.8635,1.2809,10.2436,14.2468,0.0842,0.0899,33.2269,3.2732,25.3146,0.6691,0.5672,138.6773,60.661,55.4332,0,12.4807,15.1888,4.7568,6.1932,28.164,400.3252,10.3613,4.3329,0.4437,0.3846,0.9557,0.6132
2022/23,Serie A,Cremonese,3706.6279,0.8741,1.6753,0.7443,1.4364,11.242,14.0828,0.0662,0.1019,33.289,2.598,26.9274,0.683,0.5799,147.9916,63.81,55.0932,0,14.8355,17.1908,3.545,7.3328,27.2673,365.305,11.4119,4.3948,0.4418,0.3711,0.8775,0.5574
2022/23,Serie A,Monza,3707.8397,1.165,1.2621,0.9229,1.1571,9.9761,11.7723,0.0925,0.0982,38.9094,2.9855,22.1854,0.5932,0.7549,121.5101,45.8029,48.7399,0,12.2335,14.2724,3.7137,6.7478,26.8215,502.109,10.1217,3.6652,0.4442,0.4622,1.037,0.775
2022/23,Premier League,Arsenal,3768.7842,2.1014,1.0268,1.4378,0.8325,14.0894,8.0715,0.102,0.1031,50.7935,6.8059,30.8056,0.7651,0.9628,124.1779,68.9665,54.0174,0,11.7013,13.6595,5.3253,8.764,50.7935,519.4221,14.1849,4.2984,0.3472,0.3486,1.5127,1.11
2022/23,Premier League,Leicester City,3717.8208,1.2345,1.6461,1.0121,1.3122,10.0462,13.8468,0.1007,0.0947,34.8107,3.1954,19.8503,0.5292,0.6681,151.1288,66.5712,57.9775,0,16.4612,16.8243,3.268,6.5602,25.4665,445.2043,10.1914,3.7521,0.4158,0.325,1.1259,0.7995
2022/23,Premier League,Liverpool,3724.6641,1.8122,1.1356,1.6004,1.0513,14.5704,8.9404,0.1098,0.1175,50.187,5.8475,35.5441,1.1332,0.7383,147.5649,78.2647,66.9805,0,13.1931,15.4161,5.7025,9.4478,49.7038,576.7043,14.667,4.1319,0.4017,0.5541,1.6761,1.234
2022/23,Premier League,Southampton,3748.6368,0.8643,1.7526,0.778,1.274,10.0116,12.6285,0.0777,0.1008,32.5558,3.5052,23.6966,0.5717,0.6354,153.8959,67.0323,59.6136,0,14.9814,17.4783,3.7933,6.7224,27.9221,385.7482,10.1076,3.9854,0.4255,0.342,0.8533,0.5498
2022/23,Premier League,AFC Bournemouth,3738.1462,0.8908,1.7094,0.8289,1.3074,8.6673,14.9753,0.0956,0.0873,29.5413,2.9372,19.5016,0.5938,0.5592,155.1704,65.4388,55.7602,0,13.94,14.9753,3.4669,5.5615,27.7597,362.3453,8.6673,2.3594,0.4432,0.4206,0.8289,0.5824
2022/23,Premier League,Everton,3745.5674,0.8169,1.3696,0.9738,1.3381,10.3081,13.8643,0.0944,0.0965,34.0722,2.9314,24.6291,0.6918,0.6116,154.6708,68.6491,55.5296,0,15.8827,17.6368,4.2049,6.5357,28.6899,372.272,10.3802,3.6763,0.479,0.3834,1.0303,0.6293
2022/23,Premier League,Crystal Palace,3715.3055,0.9689,1.1869,0.8491,1.018,10.3194,10.9493,0.0822,0.0929,33.8168,3.1491,21.8743,0.5709,0.6665,152.9995,67.6337,58.913,0,14.268,16.8115,4.5299,6.8312,29.408,409.8478,10.3921,3.7789,0.4651,0.4336,0.906,0.5799
2022/23,Premier League,Chelsea,3759.3938,0.9097,1.1251,1.0662,1.0792,11.6348,10.5096,0.0916,0.1026,47.7842,4.1895,27.507,0.664,0.7208,136.913,60.7119,57.1927,0,13.9091,17.6916,5.0034,8.355,37.0831,533.9823,11.7066,3.974,0.4421,0.4889,1.1225,0.8251
2022/23,Premier League,Brighton & Hove Albion,3764.2147,1.7214,1.2671,1.5171,0.9871,14.5847,9.0855,0.104,0.1086,46.8623,5.6904,28.3804,0.7017,0.9424,134.6814,73.5452,55.5653,0,12.1937,14.0587,5.5708,10.2332,42.8216,534.9721,14.7281,4.8057,0.4321,0.4483,1.6295,1.2377
2022/23,Premier League,Manchester City,3703.9189,2.284,0.8018,1.6204,0.6823,14.409,7.1437,0.1124,0.0955,60.0661,7.0951,31.661,0.6738,1.1563,117.1191,70.6359,46.9205,0,11.7848,11.4932,5.783,9.5736,49.4962,638.2024,14.652,4.7139,0.3737,0.6069,1.8107,1.3018
2022/23,Premier League,Newcastle United,3759.3926,1.6279,0.79,1.5724,0.8082,13.5979,9.169,0.1156,0.0881,37.8252,5.4104,32.0557,0.9019,0.8459,140.2167,74.4295,53.0511,0,13.5979,14.6034,6.4638,9.145,46.1803,420.1715,13.7415,3.7107,0.3876,0.4537,1.6849,1.1022
2022/23,Premier League,Tottenham Hotspur,3753.5854,1.6783,1.5105,1.1315,1.0356,12.3481,12.492,0.0916,0.0829,36.541,3.4766,24.7922,0.6953,0.8022,134.9429,56.0584,51.191,0,13.3312,14.8897,4.8673,8.0323,32.9445,461.4148,12.492,4.0041,0.4613,0.4578,1.2442,0.8408
2022/23,Premier League,Manchester United,3697.9019,1.4116,1.0465,1.3991,1.0632,14.4325,11.6823,0.0969,0.091,42.7134,5.3787,24.8248,0.7205,0.8504,139.6278,65.7859,55.8073,0,13.9214,15.9901,4.7459,10.6357,39.3304,494.0396,14.5055,5.6221,0.3568,0.4273,1.4563,1.1725
2022/23,Premier League,West Ham United,3726.9022,1.0142,1.3281,0.9335,1.0909,11.3016,12.026,0.0826,0.0907,34.098,3.1393,25.3561,0.7705,0.7888,150.833,68.9205,50.5433,0,15.2861,14.7307,4.9746,7.4861,29.0026,385.8003,11.4948,4.1294,0.5371,0.4259,1.0848,0.6181
2022/23,Premier League,Nottingham Forest,3740.9013,0.9142,1.6359,0.7818,1.2966,8.7331,13.1839,0.0895,0.0983,25.165,2.7426,20.618,0.6416,0.548,144.8554,54.2997,53.193,0,14.2906,16.4559,3.1035,5.4131,23.2885,319.0862,8.8775,3.1757,0.4305,0.3905,0.8949,0.5754
2022/23,Premier League,Wolverhampton Wanderers,3753.3892,0.7433,1.3907,0.757,1.2408,9.855,13.236,0.0768,0.0937,36.471,2.4457,22.2279,0.4075,0.6895,133.799,56.5888,50.6422,0,12.7324,15.5139,4.4359,6.594,26.448,429.8115,9.927,3.7166,0.4778,0.3385,0.8133,0.5746
2022/23,Premier League,Brentford,3760.2801,1.3881,1.1009,1.1185,1.0454,9.5976,13.3314,0.1165,0.0784,30.7078,3.4704,28.3861,0.8617,0.5406,137.8381,64.3835,53.8763,0,14.2409,13.6904,3.9013,5.7921,32.3353,364.3053,9.7891,2.6327,0.4553,0.4372,1.2685,0.6857
2022/23,Premier League,Fulham,3740.981,1.3231,1.275,0.8577,1.2995,10.1764,11.9808,0.0842,0.1084,37.5543,3.4402,26.2471,0.4964,0.715,139.5837,61.8527,57.2817,0,15.1083,14.8918,4.3785,6.3753,30.0963,424.9821,10.3929,3.6086,0.5059,0.4107,1.0274,0.598
2022/23,Premier League,Aston Villa,3746.2597,1.2252,1.1051,0.9438,1.067,10.2342,10.2342,0.0922,0.1042,34.2341,3.5315,22.1981,0.6079,0.6831,129.3209,59.3391,54.3902,0,13.6936,14.9429,3.9159,6.5825,28.2521,410.5214,10.3303,3.7237,0.4534,0.4257,1.0191,0.7669
2022/23,Premier League,Leeds United,3753.3486,1.1509,1.8703,1.0216,1.3673,11.0301,12.5647,0.0926,0.1088,33.9057,2.6376,26.1846,0.6961,0.6097,170.152,76.3718,68.0032,0,14.555,19.1349,4.7477,7.0736,31.316,397.3491,11.102,3.5967,0.4313,0.3048,1.078,0.6812
2022/23,Bundesliga,Bayern Munich,3252.4152,2.5458,1.0515,1.9435,0.8115,17.4885,8.4122,0.1111,0.0964,58.8854,7.5543,33.7041,0.9587,1.0644,133.0734,70.1478,61.874,0,13.4484,16.7414,6.3368,11.8158,53.2681,627.0417,17.6269,5.562,0.3752,0.6115,2.0519,1.688
2022/23,Bundesliga,Augsburg,3312.5874,1.1411,1.7116,0.79,1.5212,9.6993,14.6441,0.0814,0.1038,26.8702,2.0376,28.6362,0.7211,0.4954,132.6666,61.2934,57.5713,0,12.0359,14.4267,4.51,5.5696,26.4355,344.7758,9.8352,3.7765,0.3586,0.4575,0.8964,0.5259
2022/23,Bundesliga,Hertha Berlin,3300.1601,1.1453,1.8817,0.8903,1.389,10.3358,12.8721,0.0861,0.1079,27.6259,2.4271,23.5897,0.6765,0.6373,135.0207,60.4879,58.1699,0,15.381,16.3355,4.0088,6.0815,25.9078,347.0831,10.5267,3.8179,0.4115,0.4049,1.0398,0.6512
2022/23,Bundesliga,VfB Stuttgart,3316.4335,1.2211,1.5468,1.0911,1.0676,12.5104,10.7464,0.0872,0.0993,37.5855,3.4193,25.9435,0.7298,0.7015,127.1667,57.5045,54.8179,0,15.5498,14.1929,4.2334,8.5483,31.2896,460.9319,12.6461,4.4505,0.4445,0.5214,1.1975,0.7461
2022/23,Bundesliga,Hoffenheim,3320.1401,1.3011,1.5451,1.0567,1.2126,10.7073,13.147,0.0986,0.0922,34.4533,3.5781,24.9658,0.7626,0.7727,137.2442,64.6237,57.8469,0,12.8217,14.0686,4.3371,6.9123,30.2246,420.5967,10.9513,3.9034,0.4234,0.4423,1.2478,0.8452
2022/23,Bundesliga,Werder Bremen,3302.2928,1.3899,1.7442,0.9695,1.2865,9.9748,12.8365,0.0972,0.1002,34.4215,3.652,26.2454,0.6928,0.5838,145.2354,63.8283,62.9017,0,14.2809,17.0063,2.9706,6.5136,29.5158,450.2326,10.1384,3.5975,0.3489,0.4396,1.0976,0.7967
2022/23,Bundesliga,FSV Mainz 05,3307.9077,1.4692,1.4964,1.089,1.2544,11.3999,11.6176,0.0955,0.1079,32.8939,3.9722,30.4724,0.9373,0.6161,147.5736,69.8417,59.0947,0,15.8075,16.1884,4.2171,6.557,35.016,393.7745,11.5632,3.5369,0.4133,0.3819,1.2169,0.7889
2022/23,Bundesliga,Wolfsburg,3287.6427,1.5603,1.314,1.1718,1.1378,11.0048,12.6747,0.1064,0.0897,36.628,3.6409,26.0338,0.7857,0.6267,143.5283,72.5717,56.4203,0,14.0434,15.2753,4.1884,7.0354,31.5362,441.1519,11.1964,3.6135,0.4195,0.5559,1.3219,0.8839
2022/23,Bundesliga,Borussia Dortmund,3278.1878,2.2786,1.2079,1.7229,1.0869,15.3468,11.3111,0.1122,0.096,49.088,4.5299,30.0348,0.8917,1.0175,128.815,62.5406,56.336,0,13.3427,15.8685,6.2595,10.0207,41.95,546.5306,15.5116,5.079,0.4488,0.567,1.8519,1.338
2022/23,Bundesliga,Schalke 04,3317.7709,0.9494,1.9259,0.8958,1.3617,11.4203,13.292,0.0784,0.1024,30.4632,2.5227,31.6567,0.927,0.5094,136.6369,61.8758,58.268,0,15.218,14.9467,4.5844,6.5103,31.3312,360.1604,11.5559,4.2317,0.4807,0.4453,1.0021,0.6151
2022/23,Bundesliga,RB Leipzig,3269.5672,1.7617,1.1285,1.5474,0.754,13.7357,8.4781,0.1126,0.0889,45.8592,4.5694,25.3519,0.7912,0.8434,133.2011,66.7519,57.5305,0,14.4239,14.534,4.5969,9.2489,37.6288,564.8729,13.9284,4.707,0.3745,0.4478,1.6984,1.1366
2022/23,Bundesliga,Freiburg,3265.0564,1.4057,1.2128,1.1252,1.1286,11.3566,12.0732,0.099,0.0934,35.2551,3.4731,27.8402,0.8914,0.6726,125.3638,59.2914,52.1798,0,12.8726,14.0579,3.8866,7.0014,33.0499,426.4244,11.5771,3.9417,0.4188,0.473,1.298,0.8014
2022/23,Bundesliga,Eintracht Frankfurt,3283.9176,1.5895,1.4251,1.1929,1.0918,10.9899,10.1677,0.1085,0.1073,39.1909,4.2753,28.2558,0.714,0.8592,151.7486,72.9007,68.2416,0,13.9498,15.786,5.1797,6.8241,36.8614,490.9836,11.1543,3.508,0.4374,0.3424,1.3218,0.962
2022/23,Bundesliga,Borussia Mönchengladbach,3298.0644,1.419,1.5008,1.2184,1.3281,10.9427,12.9894,0.1113,0.1022,34.1654,3.4656,21.367,0.7236,0.7421,133.3327,56.7605,54.4683,0,12.1434,13.7262,4.1205,7.6408,31.2728,513.0554,11.1065,3.6566,0.3895,0.4347,1.3467,0.9651
2022/23,Bundesliga,FC Köln,3275.3793,1.3464,1.4837,1.1073,0.9508,11.3208,10.2217,0.0978,0.093,34.8967,3.9018,32.1764,0.8525,0.7315,156.4582,78.0917,60.5334,0,15.2226,17.256,5.6054,7.6113,34.3196,448.4091,11.4307,3.4072,0.4782,0.4738,1.1934,0.6975
